Username,Rating,Review Title,Review Text
Unknown,8,Movie Review Profits,Text not found
Unknown,8,Movie Review Profits,Text not found
Unknown,4,Just entertaining - nothing special,"I did not have high hopes for the movie in the first place given the way in which Amir Khan's last movie Ghazini (another over hyped movie) disappointed to the extent of giving a headache with unnecessary violence and loud sound effects (not to mention the copied storyline). 3 idiots disappointed too...! It has all the ingredients of an entertaining cinema, however it just goes overboard with so many clichés that by the time you are 30 minutes into the movie, you can predict the next turn of events that will happen. Heck! you could even predict the jokes! The most annoying parts were the supposedly funny moments - something which you have seen hundreds of time previously. Many of them seems to have been taken from email forwards that we regularly receive (remember the scene with mixing the examination papers, then pencil-pen astronaut scene, etc etc). Talk of originality .. !(the Five point someone controversy) The movie goes to extremes with emotions - why can't the story be slightly subtle? Everything had to be so loud, including the funny scenes - we are not in the Johnny-Lever/Govinda era anymore. Remember Khosla ka Ghosla anyone - that is funny and original.""All izz Well"" seems just an extension of ""Jadu ki Jhappi"" - no originality here as well..! Hirani must have thought if something worked so well earlier why not reuse it. Boman Irani disappoints too with a very a very annoying accent which I suppose the filmmakers thought it would add to the film's humor. Why couldn't we have some ""fresh"" face - choice of Boman as the professor was obvious.Only good and refreshing was Omi's role as Chatur's - he did really well. Amir did pass off doing a 20 something college student - however his antics to play an overtly honest guy was really overdone in most parts.Just an overall average movie - how it managed to do such business, I will never understand ! May be the hype helped. Again."
Unknown,4,Just entertaining - nothing special,"I did not have high hopes for the movie in the first place given the way in which Amir Khan's last movie Ghazini (another over hyped movie) disappointed to the extent of giving a headache with unnecessary violence and loud sound effects (not to mention the copied storyline). 3 idiots disappointed too...! It has all the ingredients of an entertaining cinema, however it just goes overboard with so many clichés that by the time you are 30 minutes into the movie, you can predict the next turn of events that will happen. Heck! you could even predict the jokes! The most annoying parts were the supposedly funny moments - something which you have seen hundreds of time previously. Many of them seems to have been taken from email forwards that we regularly receive (remember the scene with mixing the examination papers, then pencil-pen astronaut scene, etc etc). Talk of originality .. !(the Five point someone controversy) The movie goes to extremes with emotions - why can't the story be slightly subtle? Everything had to be so loud, including the funny scenes - we are not in the Johnny-Lever/Govinda era anymore. Remember Khosla ka Ghosla anyone - that is funny and original.""All izz Well"" seems just an extension of ""Jadu ki Jhappi"" - no originality here as well..! Hirani must have thought if something worked so well earlier why not reuse it. Boman Irani disappoints too with a very a very annoying accent which I suppose the filmmakers thought it would add to the film's humor. Why couldn't we have some ""fresh"" face - choice of Boman as the professor was obvious.Only good and refreshing was Omi's role as Chatur's - he did really well. Amir did pass off doing a 20 something college student - however his antics to play an overtly honest guy was really overdone in most parts.Just an overall average movie - how it managed to do such business, I will never understand ! May be the hype helped. Again."
Unknown,9,Masterpiece,"3 Idiots directed by Rajkumar Hirani is a masterpiece.Since Munnabhai M.B.B.S,I have been liking movies of Hirani.His movies are not like those of Karan Johar or Priyadarshan.The story of 3 Idiots is excellent.Another aspect of 3 Idiots,it talks about students suicide which has become major issue in India and Hirani has crafted this subject beautifully.The screenplay is water-tight.The music is very good.Aal Izz Well and Zoobie Doobie are already chart-busters.Give Me Some Sunshine is lovely.Behti Hawa Sa Tha Woh is melodious.Performances-Aamir Khan is superb.Madhavan and Sharman Joshi both excel in their respective roles.Kareena Kapoor is good.Boman Irani is amazing.Omi Vaidya is awesome!His speech is going to bring guffaws.On the whole,3 Idiots is a must-watch!"
Unknown,9,Masterpiece,"3 Idiots directed by Rajkumar Hirani is a masterpiece.Since Munnabhai M.B.B.S,I have been liking movies of Hirani.His movies are not like those of Karan Johar or Priyadarshan.The story of 3 Idiots is excellent.Another aspect of 3 Idiots,it talks about students suicide which has become major issue in India and Hirani has crafted this subject beautifully.The screenplay is water-tight.The music is very good.Aal Izz Well and Zoobie Doobie are already chart-busters.Give Me Some Sunshine is lovely.Behti Hawa Sa Tha Woh is melodious.Performances-Aamir Khan is superb.Madhavan and Sharman Joshi both excel in their respective roles.Kareena Kapoor is good.Boman Irani is amazing.Omi Vaidya is awesome!His speech is going to bring guffaws.On the whole,3 Idiots is a must-watch!"
Unknown,8,Movie for family!,Text not found
Unknown,8,Movie for family!,Text not found
Unknown,10,Classic Movie,Text not found
Unknown,10,Classic Movie,Text not found
Unknown,10,One of the gems of Indian cinema.....,"Well with Mr perfectionist it's always something unusual,intrigue,unexpected in the card.Every time I think it's his best he defies me and that too always in a bigger way.Keep surprising us sir that's all we love about you... Now moving on to director with 100% track record. Screenplay,direction,story everything exceptional. In this movie villain is also equally loved as any other character and so is in his other movies too. That's quite rare ability he possess. There is not a single weary moment in it.. Definitely repeat viewings I say.. This movie can't be rated on any context and therefore it comes under those category where ratings does not matter ; all matter is the awareness the love it generated in the hearts of people....special one.."
Unknown,10,One of the gems of Indian cinema.....,"Well with Mr perfectionist it's always something unusual,intrigue,unexpected in the card.Every time I think it's his best he defies me and that too always in a bigger way.Keep surprising us sir that's all we love about you... Now moving on to director with 100% track record. Screenplay,direction,story everything exceptional. In this movie villain is also equally loved as any other character and so is in his other movies too. That's quite rare ability he possess. There is not a single weary moment in it.. Definitely repeat viewings I say.. This movie can't be rated on any context and therefore it comes under those category where ratings does not matter ; all matter is the awareness the love it generated in the hearts of people....special one.."
Unknown,10,It't 10/10 to me,"Maybe the film's messages is old but the way it brings them to us is gold, can't ask for more"
Unknown,10,It't 10/10 to me,"Maybe the film's messages is old but the way it brings them to us is gold, can't ask for more"
Unknown,10,Aal is well!!  WAT A MOVIE!!!,"3 idiots is a superb movie. It has comedy, drama, romance, all mixed into 1. This movie can be watched with the family, as it is not vulgar. Aamir Khan steals the show, he is outstanding as a 20 year old man, he plays his part with fascinating levels of energy. R Madhavan was a very good and funny. Sharman Joshi was very funny too and plays his very good. Boman Irani is fantastic, his lisp is so funny. Kareena Kapoor has nothing to do really, she did not have a very big part in the film SILENCER was brilliant was definitely the funniest character in the movie by far. My Rating : 10/10 my verdict : go 4 it..............................!!! :)"
Unknown,10,Aal is well!!  WAT A MOVIE!!!,"3 idiots is a superb movie. It has comedy, drama, romance, all mixed into 1. This movie can be watched with the family, as it is not vulgar. Aamir Khan steals the show, he is outstanding as a 20 year old man, he plays his part with fascinating levels of energy. R Madhavan was a very good and funny. Sharman Joshi was very funny too and plays his very good. Boman Irani is fantastic, his lisp is so funny. Kareena Kapoor has nothing to do really, she did not have a very big part in the film SILENCER was brilliant was definitely the funniest character in the movie by far. My Rating : 10/10 my verdict : go 4 it..............................!!! :)"
Unknown,9,3 Idiots - Nothing Idiotic About This?,"Give me some bad words, give me some taunts. Give me another chance; I want to be critical on 3 idiots at least once.Unfortunately, I couldn't get a Rancho to fulfill this dream of mine.If only someone else would have played Rancho other than Aamir Khan, this movie would have been some what mediocre. Its class of Aamir's acting and timing which makes 3 idiots a special movie.Mind you it's not a path breaking movie like Taare Zameen Par neither a ground breaking revolutionary movie like Rang De Basanti, its actually a mild reminders to those who have lived their entire life for something they never wanted to do. It says out loud ""Give them another chance; so that they can grow up once gain"".Aamir as Rancho enters to lives of people who always had a dream ready to erupt in their heart but unfortunately their social and moral responsibilities were holding their hands from long. Not only Rancho teaches his friends to live up to their dreams but also teaches lesson of moral responsibility to people like Viru (The principal), this all comes with a brisk smile and amazingly casual attitude.The storyline has been loosely based on five point someone of Chetan Bhagat but there has been many alteration for good. It's not the story though which keeps you alive but the small bits and pieces which sometimes brings a broad smile (When Aamir & company says ""All izz Well"") and at times keeps your heart overwhelmed (Especially when Raju's father gets admitted to hospital). It has got some moments which makes you crave to give a tight slap to Virus (The principal) when he is at his best, harassing students. There are some laugh out loud moments special mention for the speech at Teacher's Day celebration. This is a complete masala movie with class of its own, some where in league of Munna bhai, No wonder it's coming from the same director Raju Hirani.What I like about Aamir Khan's movies is although he has central character but all other characters have their fair share of work. You would not see Aamir overloaded on each reel but still he will leave the best footprint. He excels and every time proves why he is known as ""The Perfectionist"". One more feather to his cap, way to go t Other than Aamir, Bomen Irani has played a remarkable role. As a cruel and heart less educationist, he played his role at par to anyone. You will love to hate him till the end.Sharman Joshi is one man who connects to audience effortlessly. He has played his lower middle class son's role impeccable. Kareena is her short but effective role of Pia is very impressive. She comes as a fresh breeze, every time with her scintillating charm mesmerizing the audience. The role of a jealous and self-centered geek Chatur ramalingam is one of the best portrayal of a non-protagonist in recent time. Only disappointment was Madhavan, with an actor of his caliber this was a very low profile character.Music is also very nice, specially ""Give me some sunshine""; it surely took me back to my days at college. All izz well is surely a new anthem for young generation. Zubi Dubi is also a nice viewing. Director must be given most of the credit for making such a young movie with lads way above their projected age in movie. Excellent thought process and characterization; he surely is one of the most creative directors we have. Cinematography is also exotic especially when lense captured best of Shimla and Ladakh.The movie also gives an important message of how growing pressure on performance is driving young generation into depression and makes them to take wrong decisions in life. It also tell you not to run behind success but work for excellence and success will follow. As always Raju Hirani has gone with a message.Although their are some unnecessary instances towards end which prolongs the end but still It's a must must watch for all moviegoers and special watch for those who doesn't see movies as well."
Unknown,9,3 Idiots - Nothing Idiotic About This?,"Give me some bad words, give me some taunts. Give me another chance; I want to be critical on 3 idiots at least once.Unfortunately, I couldn't get a Rancho to fulfill this dream of mine.If only someone else would have played Rancho other than Aamir Khan, this movie would have been some what mediocre. Its class of Aamir's acting and timing which makes 3 idiots a special movie.Mind you it's not a path breaking movie like Taare Zameen Par neither a ground breaking revolutionary movie like Rang De Basanti, its actually a mild reminders to those who have lived their entire life for something they never wanted to do. It says out loud ""Give them another chance; so that they can grow up once gain"".Aamir as Rancho enters to lives of people who always had a dream ready to erupt in their heart but unfortunately their social and moral responsibilities were holding their hands from long. Not only Rancho teaches his friends to live up to their dreams but also teaches lesson of moral responsibility to people like Viru (The principal), this all comes with a brisk smile and amazingly casual attitude.The storyline has been loosely based on five point someone of Chetan Bhagat but there has been many alteration for good. It's not the story though which keeps you alive but the small bits and pieces which sometimes brings a broad smile (When Aamir & company says ""All izz Well"") and at times keeps your heart overwhelmed (Especially when Raju's father gets admitted to hospital). It has got some moments which makes you crave to give a tight slap to Virus (The principal) when he is at his best, harassing students. There are some laugh out loud moments special mention for the speech at Teacher's Day celebration. This is a complete masala movie with class of its own, some where in league of Munna bhai, No wonder it's coming from the same director Raju Hirani.What I like about Aamir Khan's movies is although he has central character but all other characters have their fair share of work. You would not see Aamir overloaded on each reel but still he will leave the best footprint. He excels and every time proves why he is known as ""The Perfectionist"". One more feather to his cap, way to go t Other than Aamir, Bomen Irani has played a remarkable role. As a cruel and heart less educationist, he played his role at par to anyone. You will love to hate him till the end.Sharman Joshi is one man who connects to audience effortlessly. He has played his lower middle class son's role impeccable. Kareena is her short but effective role of Pia is very impressive. She comes as a fresh breeze, every time with her scintillating charm mesmerizing the audience. The role of a jealous and self-centered geek Chatur ramalingam is one of the best portrayal of a non-protagonist in recent time. Only disappointment was Madhavan, with an actor of his caliber this was a very low profile character.Music is also very nice, specially ""Give me some sunshine""; it surely took me back to my days at college. All izz well is surely a new anthem for young generation. Zubi Dubi is also a nice viewing. Director must be given most of the credit for making such a young movie with lads way above their projected age in movie. Excellent thought process and characterization; he surely is one of the most creative directors we have. Cinematography is also exotic especially when lense captured best of Shimla and Ladakh.The movie also gives an important message of how growing pressure on performance is driving young generation into depression and makes them to take wrong decisions in life. It also tell you not to run behind success but work for excellence and success will follow. As always Raju Hirani has gone with a message.Although their are some unnecessary instances towards end which prolongs the end but still It's a must must watch for all moviegoers and special watch for those who doesn't see movies as well."
Unknown,5,Meh,"A decent enough idea/story. For me this is just an average ""disney like"" movie to spend time with. There is nothing special about this movie; not funny enough, not dramatic enough.. I find this movie too melodramatic.It is a kind of fairy tale for the smart guys, not everybody. Reality is not that easy to live in. Besides, simplicity may be the main element of this movie but again, not strong enough. For example: the simplicity of ''American Beauty'', such strong and true.Grab your popcorn and watch this movie if you have a lot of free time."
Unknown,5,Meh,"A decent enough idea/story. For me this is just an average ""disney like"" movie to spend time with. There is nothing special about this movie; not funny enough, not dramatic enough.. I find this movie too melodramatic.It is a kind of fairy tale for the smart guys, not everybody. Reality is not that easy to live in. Besides, simplicity may be the main element of this movie but again, not strong enough. For example: the simplicity of ''American Beauty'', such strong and true.Grab your popcorn and watch this movie if you have a lot of free time."
Unknown,10,FUN AND ENTERTAINING WITH MEANINGFUL LESSONS,Text not found
Unknown,10,FUN AND ENTERTAINING WITH MEANINGFUL LESSONS,Text not found
Unknown,10,"The greatest Bollywood movie of all times ""3 Idiots"".","I think this is the best movie Bollywood has ever produced. The movie got many hilarious and funny scenes. All the cast in the movie played their roles superbly, especially Amir Khan was outstanding in his role. It deals with the present education system in India as well as in Pakistan where students and teachers think that only memorizing everything is the way for success. The main theme of the movie states that we the students can excel or achieve anything in life which if he/she has interest in it.3-idiots not only entertains, but it also gives us lesson. This movie teaches us forward-thinking and give us hope and courage.
Movie contains many positive aspects of life like it said in the movie that ""we should learn but first by understanding it not by memorizing it.The most positive message that was given in this movie was ""to join that career which you like the most"". The golden rule which 3 IDIOTS teaches us in a light and entertaining way is that ""Whatever the problem in life is, just say to yourself ""All is Well"". This won't solve your problems, but it will give the courage to face it. ""Chase Excellence and success will follow ""and also ""life is not about getting good grades but chasing your dreams"".
But still the movie contains some negative aspects as they have showed some serious content which is effecting our society. They remembered the message of ""following your heart's desire"", but they forgot that only hard work and persistence are the key for success.""3 Idiots"" was passed with U/A ( Under Adult) certificate by Censor board. Still, there are some scenes which should not shown to children and many audiences. Attempted & Suicide scenes by the students in movie giving wrong message. Baby delivery scene was also not appropriate for children. Chatur 's speech may be funny, but it showed negative effects in children. The speech also contains explicit Hindi words, which should not be shown like this. Ragging scenes is promoting ragging in universities which is an serious crime. Kissing Scene by the actors at the end was also not appropriate for children.
But in short, this is must watch movie as it teaches great lesson for the students and also for the teachers as well. I hope everyone who will watch this movie and will enjoy it.
I am giving it 10/10.
Thanks!"
Unknown,10,"The greatest Bollywood movie of all times ""3 Idiots"".","I think this is the best movie Bollywood has ever produced. The movie got many hilarious and funny scenes. All the cast in the movie played their roles superbly, especially Amir Khan was outstanding in his role. It deals with the present education system in India as well as in Pakistan where students and teachers think that only memorizing everything is the way for success. The main theme of the movie states that we the students can excel or achieve anything in life which if he/she has interest in it.3-idiots not only entertains, but it also gives us lesson. This movie teaches us forward-thinking and give us hope and courage.
Movie contains many positive aspects of life like it said in the movie that ""we should learn but first by understanding it not by memorizing it.The most positive message that was given in this movie was ""to join that career which you like the most"". The golden rule which 3 IDIOTS teaches us in a light and entertaining way is that ""Whatever the problem in life is, just say to yourself ""All is Well"". This won't solve your problems, but it will give the courage to face it. ""Chase Excellence and success will follow ""and also ""life is not about getting good grades but chasing your dreams"".
But still the movie contains some negative aspects as they have showed some serious content which is effecting our society. They remembered the message of ""following your heart's desire"", but they forgot that only hard work and persistence are the key for success.""3 Idiots"" was passed with U/A ( Under Adult) certificate by Censor board. Still, there are some scenes which should not shown to children and many audiences. Attempted & Suicide scenes by the students in movie giving wrong message. Baby delivery scene was also not appropriate for children. Chatur 's speech may be funny, but it showed negative effects in children. The speech also contains explicit Hindi words, which should not be shown like this. Ragging scenes is promoting ragging in universities which is an serious crime. Kissing Scene by the actors at the end was also not appropriate for children.
But in short, this is must watch movie as it teaches great lesson for the students and also for the teachers as well. I hope everyone who will watch this movie and will enjoy it.
I am giving it 10/10.
Thanks!"
Unknown,9,A total laugh riot and definitely a must in top 250 all time,"I went out to the movie with great expectations as it pitched Aamir Khan with Raju Hirani. Oh boy.. this was an awesome movie which presented the Indian education system with a large dose of comedy interspersed by the ""It- moments"". Aamir's body language as 22 year student is what keeps this movie alive throughout the film. Kareena is fresh and hot in the 'Joobi doobi' song. Maddy is adorable and so is sharman, who tickles you with his old mannered illustrations. Though the surprise package of the movie comes from the character of NRI student who enacted the role of a NERD to utter perfection. The professor's characterization is mind blowing which makes you stand up by looking at him as well laugh at him.It has a lot of touching moments as well, with out making it too preachy. This is one of the genuine movies that came from Bollywood stable this year...After watching this movie, I felt this, ""If you haven't felt for the guy who sings the song - Give me some sun shine, then you r a total emotion less guy"". That's the impact this film had. Go for it.. have a blast."
Unknown,9,A total laugh riot and definitely a must in top 250 all time,"I went out to the movie with great expectations as it pitched Aamir Khan with Raju Hirani. Oh boy.. this was an awesome movie which presented the Indian education system with a large dose of comedy interspersed by the ""It- moments"". Aamir's body language as 22 year student is what keeps this movie alive throughout the film. Kareena is fresh and hot in the 'Joobi doobi' song. Maddy is adorable and so is sharman, who tickles you with his old mannered illustrations. Though the surprise package of the movie comes from the character of NRI student who enacted the role of a NERD to utter perfection. The professor's characterization is mind blowing which makes you stand up by looking at him as well laugh at him.It has a lot of touching moments as well, with out making it too preachy. This is one of the genuine movies that came from Bollywood stable this year...After watching this movie, I felt this, ""If you haven't felt for the guy who sings the song - Give me some sun shine, then you r a total emotion less guy"". That's the impact this film had. Go for it.. have a blast."
Unknown,9,Synopsis,Text not found
Unknown,9,Synopsis,Text not found
Unknown,8,gives sunshine and rain both ------- amazing,"3 idiots in one line is simply amazing movie in many respects. the story as we know from chetan bhagats novel - 5 point someone , was already a huge hit. to have the vision of creating the story into such good movie deserves praise to movie director - raju hirani. in the movie you feel like u r back in ur college again. chemistry between friends is showed to perfection. whats stands apart in this movie is AAMIR portrayal of RANCHO character to perfection. each and every line in the movie makes you laugh and makes sense also. that is very rare in a Hindi movie where laughter = chaos. also kareena , madhavan , joshi ,and boman did their roles well. in fact boman is very much like our dean . so see each and every one can relate to this movie which makes it amazing.again kudos to raju hirani , aamir and every member of this movie.must see movie ......................."
Unknown,8,gives sunshine and rain both ------- amazing,"3 idiots in one line is simply amazing movie in many respects. the story as we know from chetan bhagats novel - 5 point someone , was already a huge hit. to have the vision of creating the story into such good movie deserves praise to movie director - raju hirani. in the movie you feel like u r back in ur college again. chemistry between friends is showed to perfection. whats stands apart in this movie is AAMIR portrayal of RANCHO character to perfection. each and every line in the movie makes you laugh and makes sense also. that is very rare in a Hindi movie where laughter = chaos. also kareena , madhavan , joshi ,and boman did their roles well. in fact boman is very much like our dean . so see each and every one can relate to this movie which makes it amazing.again kudos to raju hirani , aamir and every member of this movie.must see movie ......................."
Unknown,9,"Watch it, and you watch it again....","Movie that's worth every single penny you spend on the ticket is - 3 IDIOTS.There have been times, people enter theater with loads of expectations from a movie - all to be thrashed. Lemme tell you, however high your expectations are, they'll be fulfilled by these ""idiots"". Talk about story, screenplay, script or acting, a perfect mixture of all is this product. Unless you're a film critic, you'll not be unhappy about the movie in any way.I'll suggest you must go and watch the movie, once. And I bet, you'll be tempted to go again."
Unknown,9,"Watch it, and you watch it again....","Movie that's worth every single penny you spend on the ticket is - 3 IDIOTS.There have been times, people enter theater with loads of expectations from a movie - all to be thrashed. Lemme tell you, however high your expectations are, they'll be fulfilled by these ""idiots"". Talk about story, screenplay, script or acting, a perfect mixture of all is this product. Unless you're a film critic, you'll not be unhappy about the movie in any way.I'll suggest you must go and watch the movie, once. And I bet, you'll be tempted to go again."
Unknown,8,A good movie and a clever adaptation,Text not found
Unknown,8,A good movie and a clever adaptation,Text not found
Unknown,1,Emotionally manipulative movie based on a topic that youngsters like,I seriously don't like it. I think its theme is based on mocking education system. Thats why youngsters tend to like it. And it is because of this that the film emotionally manipulates its viewer Based on many many things that could only happen in fantasy. Including a supernatural flawless hero. And lets not talk about the logic in the baby delivery part of the film and several others. Overall the film has one positive message to follow one's own dream. So all in all it is an average movie. Nothing more nothing less.And yes extremely overrated possibly the most in bollywood.
Unknown,1,Emotionally manipulative movie based on a topic that youngsters like,I seriously don't like it. I think its theme is based on mocking education system. Thats why youngsters tend to like it. And it is because of this that the film emotionally manipulates its viewer Based on many many things that could only happen in fantasy. Including a supernatural flawless hero. And lets not talk about the logic in the baby delivery part of the film and several others. Overall the film has one positive message to follow one's own dream. So all in all it is an average movie. Nothing more nothing less.And yes extremely overrated possibly the most in bollywood.
Unknown,8,My review On 3 idiots,"HERE IS MY REVIEW ON 3 IDIOTS. Hope you Like it STORY: The story Is Simple. Not much borrowed From Five point someone. But the Modification Done is Exlempry. Really Rajkumar Hirani put a lot off effort in making a modification. And he Represented the story into such a way we really thought for a second that if STUDIES are only meant for the marks, BUT Most important He Made us see What the Best students Can do for you. I will rate the story 4.5/5ACTING: Acting is one of the Strongest Criteria in 3 idiots. Lets start from the beginning. * In 3 idiots Sharman Joshi is at its best. Watch out his expression when the Virus tells that he will be suspended if he did not tell him who is with him last night so that he can suspend them.Madhavan does a decent job in playing as Farhan Quareshi.He is very very perfect at times, but sometimes got overboard as like in the scene when Virus spotted him in the wedding, he really did't know what to do at that time. BOMAN IRANI in his one of his finest performance ever. It is Enough to tell him about his performanceKareena Kapoor just plays himself. No special review for herSupporting Characters are really Good but the special mention goes to Omi Vaidya. He tops the Performance table in 3 idiots. Should i Add something more?AAMIR KHAN . H Really plays Rancho so perfectly we forgot Aamir khan is the 44 year superstar. But in some scenes he tries hard to be college boy. Like during the Song AAL IZZ WELL When he was Taking calculation of plane he sees up for 1 second like he was something revising. Thats the thing that a primary child do.I will rate it 4/5CINEMATOGRAPHY: Cinematography was really the best. You can see the The level of extent of cinematography During BEHKTI HAWA JAISE THA WOH song. rating it 4.0/5SCREENPLAY DIRECTION: I have no words to express the screenplay and direction. Just rating it 9/10SOME GOOFS: There are some Goofs that I would I like to share*One goof written in IMDb that They traveled from Delhi to Manali continuously for 12 hrs with no night scene*How many Colleges Have the direct Contact Between the Dean and students and especially in the No 1 college of India. By looking 3 idiots I started to feel that there is only one batch studying in the collegeBIGGEST GOOF * When Farhan Quareshi Sees the Group Photograph of BATCH. he sees that Javed Jaffery was sitting right to the Boman Irani. Didin""t Boman Irani Have realized that The person sitting next to him was not rancho and that even so when ranch has got most popularity in the college. did""t Someone realized that he is not the person in his session and why he was sitting in the place of rancho. VERDICT : MUST WATCH. Reducing it 1 mark for Somewhat Unrealism20.5/25 = 82%PERCENT = 8/10"
Unknown,8,My review On 3 idiots,"HERE IS MY REVIEW ON 3 IDIOTS. Hope you Like it STORY: The story Is Simple. Not much borrowed From Five point someone. But the Modification Done is Exlempry. Really Rajkumar Hirani put a lot off effort in making a modification. And he Represented the story into such a way we really thought for a second that if STUDIES are only meant for the marks, BUT Most important He Made us see What the Best students Can do for you. I will rate the story 4.5/5ACTING: Acting is one of the Strongest Criteria in 3 idiots. Lets start from the beginning. * In 3 idiots Sharman Joshi is at its best. Watch out his expression when the Virus tells that he will be suspended if he did not tell him who is with him last night so that he can suspend them.Madhavan does a decent job in playing as Farhan Quareshi.He is very very perfect at times, but sometimes got overboard as like in the scene when Virus spotted him in the wedding, he really did't know what to do at that time. BOMAN IRANI in his one of his finest performance ever. It is Enough to tell him about his performanceKareena Kapoor just plays himself. No special review for herSupporting Characters are really Good but the special mention goes to Omi Vaidya. He tops the Performance table in 3 idiots. Should i Add something more?AAMIR KHAN . H Really plays Rancho so perfectly we forgot Aamir khan is the 44 year superstar. But in some scenes he tries hard to be college boy. Like during the Song AAL IZZ WELL When he was Taking calculation of plane he sees up for 1 second like he was something revising. Thats the thing that a primary child do.I will rate it 4/5CINEMATOGRAPHY: Cinematography was really the best. You can see the The level of extent of cinematography During BEHKTI HAWA JAISE THA WOH song. rating it 4.0/5SCREENPLAY DIRECTION: I have no words to express the screenplay and direction. Just rating it 9/10SOME GOOFS: There are some Goofs that I would I like to share*One goof written in IMDb that They traveled from Delhi to Manali continuously for 12 hrs with no night scene*How many Colleges Have the direct Contact Between the Dean and students and especially in the No 1 college of India. By looking 3 idiots I started to feel that there is only one batch studying in the collegeBIGGEST GOOF * When Farhan Quareshi Sees the Group Photograph of BATCH. he sees that Javed Jaffery was sitting right to the Boman Irani. Didin""t Boman Irani Have realized that The person sitting next to him was not rancho and that even so when ranch has got most popularity in the college. did""t Someone realized that he is not the person in his session and why he was sitting in the place of rancho. VERDICT : MUST WATCH. Reducing it 1 mark for Somewhat Unrealism20.5/25 = 82%PERCENT = 8/10"
Unknown,10,The Best Bollywood movie I have seen for a Long Long Long Time,Text not found
Unknown,10,The Best Bollywood movie I have seen for a Long Long Long Time,Text not found
Unknown,10,"The Best, so far...","i just don't know, how to explain the movie in words.it is simply fantastic, full of fun, full of facts and more over, full of reality. this movie has the ingredients that would satisfy you, and make u feel that you have finally watched a truly wonderful movie.Hats off to Amir Khan and the director for giving us such an wonderful movie.WALK YOUR OWN WAY, CHASING UR DREAMS & MAKE THEM REAL, RATHER THAN CHASING AN ENDLESS ROAD THAT COULD LEAD YOU NOWHERE.Verdict : THE BEST MOVIE .i often used to feel that Rang de Basanti and lot other Indian movies, weren't given enough acclaim on IMDb.There were several silly movies that could make it to top 250 movies of the world, while IMDb misses really good ones because they don't get enough number of votes despite the fact that the movies have been loved by a hell lot of people.i just hope that this movie gets its rating from the several million people who would have enjoyed it so far.this movie made it to my top 5 movies.1- 3 idiots (A True Portrayal) . 2- V for Vendetta (Revolution beyond words) . 3- Rang de Basanti (Power of Rebels) . 4- The Prestige (Magic inspired) . 5- Slumdog Millionaire (one of the best) . 6- Eeram (True Love) .Note to the 3 idiots teamplease add English subtitles to other language movies running on theaters, in other states, so that people would enjoy them, rather than dubbing it on local languages. (you gotta realize the fact that, over half of India doesn't know Hindi)"
Unknown,10,"The Best, so far...","i just don't know, how to explain the movie in words.it is simply fantastic, full of fun, full of facts and more over, full of reality. this movie has the ingredients that would satisfy you, and make u feel that you have finally watched a truly wonderful movie.Hats off to Amir Khan and the director for giving us such an wonderful movie.WALK YOUR OWN WAY, CHASING UR DREAMS & MAKE THEM REAL, RATHER THAN CHASING AN ENDLESS ROAD THAT COULD LEAD YOU NOWHERE.Verdict : THE BEST MOVIE .i often used to feel that Rang de Basanti and lot other Indian movies, weren't given enough acclaim on IMDb.There were several silly movies that could make it to top 250 movies of the world, while IMDb misses really good ones because they don't get enough number of votes despite the fact that the movies have been loved by a hell lot of people.i just hope that this movie gets its rating from the several million people who would have enjoyed it so far.this movie made it to my top 5 movies.1- 3 idiots (A True Portrayal) . 2- V for Vendetta (Revolution beyond words) . 3- Rang de Basanti (Power of Rebels) . 4- The Prestige (Magic inspired) . 5- Slumdog Millionaire (one of the best) . 6- Eeram (True Love) .Note to the 3 idiots teamplease add English subtitles to other language movies running on theaters, in other states, so that people would enjoy them, rather than dubbing it on local languages. (you gotta realize the fact that, over half of India doesn't know Hindi)"
Unknown,9,"Now..that's what I call a movie, about time!!",Text not found
Unknown,9,"Now..that's what I call a movie, about time!!",Text not found
